index,id,date,involved_dead,involved_injured,danger_rating_level,location_name,location_longitude,location_latitude
258,302,2016-01-16 11:50:00+00:00,0.0,1.0,2.0,Wetterkreuzbahn - Hochötz,10.94747,47.21256
259,9034,2016-01-16 23:00:00+00:00,0.0,0.0,3.0,Drei Seenlift,11.037911,47.204831
260,273,2016-01-17 06:48:00+00:00,1.0,0.0,3.0,Drisslkopf,11.83497,47.2681
261,9044,2016-01-17 23:00:00+00:00,0.0,0.0,3.0,Neunerkogel,11.029107,47.204276
262,9035,2016-01-17 23:00:00+00:00,0.0,0.0,3.0,Gaislachkogel,10.959546,46.941447
263,279,2016-01-18 11:30:00+00:00,0.0,0.0,2.0,"Zvolen, Veľká Fatra",19.22669,48.88909
264,274,2016-01-18 13:00:00+00:00,0.0,0.0,3.0,"Hinterglemm, Spieleckkogel",12.52813,47.39008
265,277,2016-01-19 08:50:00+00:00,0.0,0.0,2.0,Mittelberg,10.14563,47.3209
266,276,2016-01-19 12:30:00+00:00,0.0,0.0,3.0,"Kaprun, Geisstein",12.7058,47.2164
267,9048,2016-01-20 23:00:00+00:00,0.0,0.0,3.0,Paznauner Thaja,10.305818,46.970346
268,9046,2016-01-20 23:00:00+00:00,0.0,0.0,3.0,Predigberg,10.227827,46.970596
269,278,2016-01-21 10:30:00+00:00,0.0,0.0,3.0,"""Sunnaköpflehang""",10.07165,47.10588
270,9050,2016-01-21 23:00:00+00:00,0.0,0.0,3.0,Schafsiedel,12.11433,47.314198
271,308,2016-01-23 12:30:00+00:00,0.0,0.0,2.0,"Salatín, žľab",19.68915,49.21389
272,283,2016-01-23 21:00:00+00:00,0.0,0.0,2.0,Winterstaude NE-Hang,9.99045,47.39707
273,9058,2016-01-23 23:00:00+00:00,0.0,0.0,3.0,Figerhorn ,12.673672,47.030272
274,9056,2016-01-23 23:00:00+00:00,0.0,0.0,3.0,Hochalter,11.040091,47.234636
275,9059,2016-01-23 23:00:00+00:00,0.0,0.0,2.0,Gamskopf,11.945167,47.332167
276,284,2016-01-24 11:00:00+00:00,0.0,0.0,3.0,"Schneealpe, Windberg",15.59906,47.70352
277,282,2016-01-24 12:00:00+00:00,1.0,0.0,2.0,Latrejespitz - Dreispitz,7.76844,46.59627
278,281,2016-01-25 09:45:00+00:00,1.0,0.0,2.0,Kreuzjoch / Stiefentobel,9.97311,47.06065
279,9064,2016-01-25 23:00:00+00:00,0.0,0.0,3.0,Kleiner Gilfert,11.757106,47.233878
280,9063,2016-01-25 23:00:00+00:00,1.0,0.0,3.0,Roßkopf,11.751833,47.2231
281,285,2016-01-26 11:00:00+00:00,0.0,1.0,2.0,"Flachau, Schoberkogel",13.36946,47.23526
282,299,2016-01-26 19:48:00+00:00,0.0,0.0,3.0,Kleiner Gilfert,11.75711,47.23388
283,9065,2016-01-27 23:00:00+00:00,0.0,2.0,3.0,Wanglspitze,11.779089,47.186286
284,9066,2016-01-27 23:00:00+00:00,0.0,0.0,2.0,Hohe Salve,12.206667,47.474667
285,303,2016-01-28 11:05:00+00:00,0.0,2.0,3.0,Wanglspitz,11.77909,47.18629
286,298,2016-01-28 11:34:00+00:00,1.0,0.0,3.0,Roßkopf,11.75183,47.2231
287,9068,2016-01-28 23:00:00+00:00,0.0,0.0,3.0,Hoadlsattel,11.281577,47.178526
288,9069,2016-01-28 23:00:00+00:00,0.0,1.0,3.0,Minderskopf,10.477443,47.00635
289,304,2016-01-29 14:00:00+00:00,0.0,1.0,3.0,Minderskopf,10.47744,47.00635
290,306,2016-01-30 11:15:00+00:00,1.0,0.0,3.0,Büelenhorn / Davos Monstein,9.76764,46.675
291,297,2016-01-30 11:45:00+00:00,1.0,1.0,2.0,Rotbühelspitze,9.95612,46.91685
292,305,2016-02-01 14:00:00+00:00,0.0,0.0,3.0,Stubacher Sonnblick,12.59649,47.13156
293,9072,2016-02-01 23:00:00+00:00,0.0,0.0,3.0,Kirchenkogel,11.080211,46.899742
294,9073,2016-02-02 23:00:00+00:00,0.0,1.0,3.0,Hinterer Daunkopf,11.099001,47.003001
295,307,2016-02-03 11:59:00+00:00,0.0,1.0,3.0,Hinterer Daunkopf,11.099,47.003
296,9075,2016-02-04 23:00:00+00:00,0.0,0.0,3.0,Kappl,10.398889,47.076333
297,9090,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Kröndlhorn,12.165344,47.300477
298,9089,2016-02-05 23:00:00+00:00,0.0,1.0,3.0,Hobarjoch,11.702239,47.205403
299,9088,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Vordere Karlesspitze,10.973938,47.207298
300,9081,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Glamers Grube,11.10876,47.009543
301,9077,2016-02-05 23:00:00+00:00,0.0,1.0,3.0,Wasserkar,10.972041,46.943056
302,9084,2016-02-05 23:00:00+00:00,0.0,1.0,3.0,Dreiseenlift,11.038383,47.205598
303,9082,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Lannerkreuz,11.653921,47.212651
304,9080,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Metzen,11.748754,47.250563
305,9079,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Festkogel,11.04765,46.860137
306,9076,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Eiskögele,11.019598,46.841273
307,9087,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Kesselspitze,11.365875,47.100602
308,9091,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Malgrubenspitze,11.295609,47.171945
309,9092,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Katzenköpfe,10.816758,46.957299
310,9078,2016-02-05 23:00:00+00:00,0.0,0.0,3.0,Grubengrat,10.832182,46.955201
311,310,2016-02-06 09:55:00+00:00,0.0,0.0,3.0,Pfaffenbichl-Metzen,11.74969,47.2506
312,319,2016-02-06 10:00:00+00:00,0.0,0.0,3.0,"Plattenkogel, Hüttschlag",13.26198,47.12831
313,309,2016-02-06 10:20:00+00:00,0.0,1.0,3.0,nähe Rauhekopfscharte,10.20005,47.19589
314,312,2016-02-06 11:00:00+00:00,0.0,1.0,3.0,Dreiseenlift,11.03838,47.2056
315,320,2016-02-06 11:00:00+00:00,0.0,0.0,3.0,"Schafkar, Untertauern",13.53561,47.26967
316,311,2016-02-06 11:11:00+00:00,5.0,2.0,3.0,Geier,11.63649,47.14647
317,313,2016-02-06 11:20:00+00:00,0.0,1.0,3.0,Wasserkar,10.97204,46.94306
318,315,2016-02-06 12:40:00+00:00,0.0,1.0,3.0,Hobarjoch,11.70224,47.2054
319,9093,2016-02-10 23:00:00+00:00,0.0,0.0,4.0,Dreiseenlift,11.030313,47.205353
320,9094,2016-02-10 23:00:00+00:00,0.0,0.0,2.0,Öfenspitze,12.670016,46.755016
321,318,2016-02-11 09:57:00+00:00,0.0,0.0,3.0,Veľká Studená dolina,20.19246,49.18596
322,317,2016-02-11 11:00:00+00:00,0.0,0.0,4.0,Dreiseenlift,11.03031,47.20535
323,9096,2016-02-12 23:00:00+00:00,0.0,0.0,3.0,Jochgrubenkopf,11.608142,47.091384
324,322,2016-02-13 09:45:00+00:00,0.0,0.0,3.0,Jochgrubenkopf,11.60814,47.09138
325,321,2016-02-13 10:45:00+00:00,0.0,1.0,2.0,"Lärchboden, Untertauern",13.53681,47.24672
326,9097,2016-02-13 23:00:00+00:00,0.0,0.0,3.0,Kreuzjöchl,11.584883,47.137303
327,341,2016-02-20 11:15:00+00:00,0.0,0.0,3.0,"Slovakia, Vysoke Tatry, Mala Studena dolina, Baranie rohy",20.19675,49.1992
328,325,2016-02-21 08:45:00+00:00,1.0,1.0,2.0,Allalin / Hohlaubgletscher / Saas Almagell,7.9323,46.05549
329,323,2016-02-21 11:23:00+00:00,0.0,1.0,3.0,Zischgeles,11.10161,47.135
330,324,2016-02-21 12:17:00+00:00,1.0,0.0,3.0,Lomnický štít - Kartárik,20.21708,49.19068
331,327,2016-02-26 08:40:00+00:00,0.0,0.0,2.0,Rauris,12.98982,47.06043
332,348,2016-02-26 10:50:00+00:00,0.0,0.0,2.0,Laterns,9.81501,47.27794
333,328,2016-02-27 11:00:00+00:00,1.0,0.0,3.0,Muotathal / Blüemberg,8.72607,46.94718
334,329,2016-02-27 11:00:00+00:00,0.0,1.0,2.0,"Bischofsmütze, Filzmoos",13.51179,47.49286
335,338,2016-03-01 11:45:00+00:00,0.0,0.0,2.0,Sauofen,14.03127,47.26823
336,330,2016-03-04 08:55:00+00:00,1.0,0.0,3.0,Variante Klemm / Gamsloch,10.08916,47.23414
337,343,2016-03-04 09:40:00+00:00,0.0,1.0,3.0,Hohe Mut,11.02734,46.85327
338,331,2016-03-04 10:20:00+00:00,1.0,0.0,3.0,"Oberer Schafberg/""Mehlsack""",10.07491,47.18073
339,344,2016-03-04 11:00:00+00:00,0.0,0.0,3.0,"Kesselspitze, Obertauern",13.55723,47.2367
340,334,2016-03-04 11:00:00+00:00,0.0,0.0,3.0,Mölbegg,14.18199,47.4501
341,342,2016-03-05 11:00:00+00:00,2.0,0.0,3.0,Bodenhorn,9.29043,46.5915
342,335,2016-03-05 11:00:00+00:00,0.0,0.0,3.0,Lämmertörlkopf,14.062,47.37587
343,332,2016-03-05 11:45:00+00:00,0.0,2.0,3.0,"Taferlnock, Flachau",13.4527,47.22538
344,333,2016-03-06 07:20:00+00:00,0.0,0.0,3.0,gries,11.08228,47.02405
345,337,2016-03-06 11:41:00+00:00,1.0,0.0,3.0,Nockspitze (lt. Einsatzmeldung anfangs Birgitzköpfl),11.31671,47.19193
346,347,2016-03-26 07:00:00+00:00,1.0,0.0,1.0,Mittaghore / Iffigtal,7.44498,46.39368
347,345,2016-03-26 12:00:00+00:00,0.0,1.0,3.0,Rauriser Sonnblick,12.96552,47.04928
348,350,2016-03-26 13:10:00+00:00,0.0,3.0,3.0,Mitterkaiser,12.335,47.56617
349,346,2016-03-27 07:00:00+00:00,1.0,0.0,2.0,"Sulzgrat, Obergoms",8.33845,46.4534
350,352,2016-03-28 08:35:00+00:00,1.0,0.0,2.0,"Gulderstock, Glarus Süd",9.19701,46.99787
351,349,2016-03-28 11:00:00+00:00,0.0,0.0,2.0,Sulzfluh Nordseite,9.84591,47.02696
352,351,2016-04-01 07:55:00+00:00,0.0,0.0,2.0,Kaunertal,10.70333,46.87392
353,353,2016-04-03 10:35:00+00:00,1.0,0.0,3.0,"Aroser Alp, Arosa",9.63146,46.76105
354,355,2016-04-16 07:30:00+00:00,0.0,1.0,2.0,Sportgastein/Eselkarrinne,13.08259,47.02801
355,356,2016-04-17 09:20:00+00:00,1.0,2.0,2.0,"Galmilicke, Fieschertal, VS",8.18434,46.51276
356,357,2016-04-19 06:00:00+00:00,1.0,0.0,3.0,"Le Portalet, Orsières, VS",7.06222,45.9899
357,9099,2016-04-29 10:50:00+00:00,1.0,0.0,2.0,"Sattelhorn, Naters, VS",7.96369,46.46744
358,9098,2016-04-29 12:15:00+00:00,0.0,0.0,3.0,Maroiköpfe,10.16263,47.1143
359,9101,2016-05-05 07:15:00+00:00,1.0,0.0,2.0,"Surenjoch, Flims, GR",9.24662,46.9132
360,9102,2016-05-11 10:29:00+00:00,0.0,0.0,2.0,Sarkofagen,15.5311,78.1804
361,9112,2016-12-31 10:40:00+00:00,1.0,0.0,2.0,Krahbergzinken,13.74163,47.35633
362,9115,2017-01-06 11:10:00+00:00,0.0,0.0,3.0,"Kleine Henne, Fieberbrunn",12.54614,47.4343
363,9116,2017-01-06 11:30:00+00:00,0.0,0.0,3.0,Hüttenkogel,11.80838,47.25832
364,9117,2017-01-06 14:25:00+00:00,0.0,1.0,3.0,Kaiblingalm-Brandriedl,13.77462,47.3597
365,9118,2017-01-11 11:10:00+00:00,1.0,0.0,3.0,unterhalb Maroispitze,10.15288,47.10917
366,9119,2017-01-11 13:10:00+00:00,0.0,0.0,2.0,Diedamskopf / Stoggerlitte,10.02173,47.33998
367,9120,2017-01-13 13:00:00+00:00,0.0,0.0,2.0,Maria Alm,12.96524,47.3806
368,9123,2017-01-14 14:00:00+00:00,1.0,0.0,3.0,Mottakopf / Sonnenlagant,9.72321,47.07059
369,9126,2017-01-14 14:30:00+00:00,0.0,0.0,3.0,Damüls / Hasenbühel,9.88062,47.29991
370,9121,2017-01-15 09:30:00+00:00,0.0,2.0,3.0,Hohe Salve,12.20423,47.46396
371,9124,2017-01-15 10:25:00+00:00,0.0,0.0,3.0,Muttelbergkopf Nordhang,10.11563,47.32591
372,9125,2017-01-15 12:00:00+00:00,0.0,1.0,4.0,Trittkopf / Variante Nadel,10.17373,47.15139
373,9154,2017-01-15 13:10:00+00:00,0.0,1.0,2.0,Motrogon - Vihorlat,22.16228,48.91217
374,9122,2017-01-15 13:43:00+00:00,0.0,0.0,3.0,Hoher Burgstall,11.27988,47.13478
375,9128,2017-01-16 10:10:00+00:00,0.0,0.0,3.0,Hasenfluh / Zürs,10.14003,47.16956
376,9127,2017-01-16 11:30:00+00:00,1.0,0.0,3.0,"Nördl. Trittkopf / ""Gamsmulde""",10.18853,47.16365
377,9132,2017-01-17 11:00:00+00:00,0.0,0.0,2.0,Herberge,14.70425,47.47276
378,9337,2017-01-17 12:00:00+00:00,0.0,0.0,3.0,Pleschnitzzinken,13.85631,47.377
379,9129,2017-01-18 12:57:00+00:00,0.0,0.0,3.0,Grubengrat,10.84009,46.95778
380,9131,2017-01-19 09:50:00+00:00,1.0,0.0,3.0,Rotkogeljoch,10.96278,46.97667
381,9130,2017-01-19 12:00:00+00:00,0.0,0.0,2.0,"Wörschachwald, Dörfl",14.04576,47.55587
382,9137,2017-01-19 13:44:00+00:00,0.0,1.0,3.0,"Walser Hammerspitze ""Wolfdohle""",10.19782,47.32636
383,9239,2017-01-20 15:39:00+00:00,0.0,0.0,3.0,Schwarzkopf / Rinderhüttenbahn,9.96596,46.97281
384,9135,2017-01-22 09:30:00+00:00,2.0,0.0,3.0,"Wildgerlostal, Trisslkopf (Krimml)",12.12389,47.18515
385,9136,2017-01-22 10:00:00+00:00,1.0,0.0,2.0,Frühmesser (Neukirchen am Großvenediger),12.27942,47.29576
386,9134,2017-01-22 13:45:00+00:00,0.0,0.0,3.0,Großarl,13.16193,47.16012
387,9140,2017-02-01 08:30:00+00:00,0.0,0.0,3.0,Thiersee,12.09605,47.5934
388,9144,2017-02-02 10:10:00+00:00,0.0,0.0,3.0,Karlesjoch,10.69589,46.85704
389,9141,2017-02-02 10:30:00+00:00,1.0,0.0,3.0,freier Schiraum westlich. Mahdlochjoch,10.11983,47.1759
390,9143,2017-02-02 11:00:00+00:00,0.0,0.0,3.0,Festkogel,11.04672,46.85901
391,9142,2017-02-05 10:45:00+00:00,0.0,0.0,2.0,Präbichl,14.94312,47.51604
392,9147,2017-02-08 11:45:00+00:00,1.0,0.0,3.0,Mittagskogel,10.86674,46.93138
393,9148,2017-02-09 13:00:00+00:00,0.0,0.0,3.0,Radhaus,12.9871,47.05696
394,9149,2017-02-10 12:00:00+00:00,0.0,0.0,2.0,Fritzerkogel,13.3236,47.5119
395,9150,2017-02-11 12:00:00+00:00,0.0,0.0,2.0,Hinterberg / Gargellen,9.97727,46.91656
396,9152,2017-02-12 09:35:00+00:00,1.0,0.0,3.0,Hohe Mut - Jöchlasrinne,11.03548,46.84184
397,9153,2017-02-12 10:40:00+00:00,0.0,1.0,2.0,Seebleskar,10.48633,47.24897
398,9151,2017-02-12 10:55:00+00:00,0.0,0.0,2.0,Lobschild / Silbertal,10.05572,47.07281
399,9155,2017-02-16 08:00:00+00:00,0.0,0.0,2.0,nad  Veverkovym ladopadom,20.1928,49.17227
400,9156,2017-02-16 11:00:00+00:00,0.0,0.0,3.0,Weißseejoch,10.70872,46.87045
401,9238,2017-02-18 13:00:00+00:00,0.0,1.0,2.0,"Laterns / Wannegg, Hochrotkopf",9.81965,47.27916
402,9157,2017-02-19 12:10:00+00:00,0.0,0.0,2.0,Rotbühelspitze / Gargellen,9.9565,46.91685
403,9160,2017-02-23 11:00:00+00:00,0.0,0.0,3.0,Gleirschtal,11.08183,47.15919
404,9165,2017-02-24 16:00:00+00:00,0.0,0.0,3.0,Samerschlag,11.07445,47.15656
405,9162,2017-02-25 07:50:00+00:00,0.0,0.0,2.0,Obertauern/Seekareck/Südhänge,13.53715,47.26222
406,9167,2017-02-25 09:50:00+00:00,0.0,0.0,3.0,Schwebenkopf,12.11557,47.30611
407,9163,2017-02-25 10:30:00+00:00,0.0,0.0,2.0,Obertauern/Gamsleitenplatte,13.54757,47.24457
408,9164,2017-02-25 11:00:00+00:00,0.0,0.0,3.0,Falschriedel,12.07776,47.26809
409,9166,2017-02-25 11:30:00+00:00,0.0,0.0,3.0,Wilder Paff,11.16139,46.96619
410,9168,2017-02-25 12:49:00+00:00,0.0,1.0,3.0,Pleiskopf,10.64915,47.25353
411,9161,2017-02-25 13:55:00+00:00,0.0,2.0,3.0,Westl. Eisentälerspitze,10.07932,47.08
412,9170,2017-03-01 09:24:00+00:00,0.0,0.0,3.0,Wannenkogel,11.06277,47.02046
413,9171,2017-03-01 11:21:00+00:00,0.0,0.0,3.0,Gaislachkogel,10.9857,46.94603
414,9172,2017-03-01 13:00:00+00:00,0.0,0.0,3.0,Hone Warte,11.59372,47.06263
415,9173,2017-03-02 09:40:00+00:00,0.0,0.0,3.0,Dohlennest,11.28962,47.1778
416,9175,2017-03-02 15:08:00+00:00,0.0,0.0,3.0,Nockspitze,11.32962,47.19735
417,9177,2017-03-03 12:26:00+00:00,0.0,0.0,3.0,Ameisenspitze / Silbertal,10.07783,47.09431
418,9178,2017-03-04 09:30:00+00:00,0.0,0.0,3.0,Lampsenspitze,11.10506,47.15153
419,9179,2017-03-05 11:00:00+00:00,0.0,0.0,3.0,Schermerspitze,11.07759,46.89138
420,9180,2017-03-05 12:00:00+00:00,0.0,1.0,3.0,Axamer Kögele,11.2796,47.19875
421,9182,2017-03-06 09:51:00+00:00,0.0,0.0,3.0,Zettersfeld - Goisele,12.78179,46.88301
422,9184,2017-03-06 10:51:00+00:00,0.0,0.0,3.0,Hochalmspitze,12.45648,46.88558
423,9185,2017-03-06 11:20:00+00:00,0.0,0.0,3.0,Lizumer Grube,11.289,47.17782
424,9186,2017-03-06 11:50:00+00:00,0.0,0.0,3.0,Zettersfeld - Faschingalm,12.7998,46.87468
425,9187,2017-03-06 13:00:00+00:00,0.0,0.0,3.0,Zwölferkopf,10.56888,47.07821
426,9188,2017-03-07 12:01:00+00:00,0.0,2.0,3.0,Öfenspitze,12.54073,46.70342
427,9189,2017-03-08 09:10:00+00:00,0.0,0.0,3.0,Vordere Jamspitze,10.15912,46.85525
428,9190,2017-03-08 09:29:00+00:00,0.0,0.0,3.0,Gampberg,10.30514,47.12264
429,9191,2017-03-08 11:30:00+00:00,0.0,0.0,3.0,Innerrodelgungge,12.22535,46.87966
430,9192,2017-03-08 13:13:00+00:00,0.0,0.0,3.0,Neunerkogel,11.03047,47.20103
431,9193,2017-03-09 08:47:00+00:00,0.0,1.0,4.0,Gamspleisspitze,10.26117,46.92867
432,9197,2017-03-10 08:10:00+00:00,0.0,0.0,4.0,Stubaier Gletscher Skiroute 15,11.10797,46.99089
433,9198,2017-03-10 09:52:00+00:00,0.0,1.0,4.0,Stabelebahn,10.97651,46.95857
434,9201,2017-03-10 12:04:00+00:00,0.0,0.0,4.0,Nahbereich Heimspitzbahn,9.96474,46.9799
435,9202,2017-03-11 00:00:00+00:00,0.0,0.0,3.0,Viereggerpass / Gargellen,9.885,46.98435
436,9204,2017-03-11 09:00:00+00:00,0.0,0.0,3.0,Plannereck-Nebelkreuz,14.21786,47.40835
437,9200,2017-03-11 11:00:00+00:00,0.0,0.0,2.0,Turrach,13.84383,46.91371
438,9196,2017-03-11 12:30:00+00:00,0.0,0.0,3.0,Weißenbachtal,13.09996,47.04877
439,9194,2017-03-11 13:00:00+00:00,1.0,0.0,3.0,Königsstuhl,13.7783,46.94844
440,9195,2017-03-11 14:30:00+00:00,0.0,0.0,3.0,Geißstein,12.70634,47.2167
441,9205,2017-03-12 12:00:00+00:00,0.0,0.0,3.0,Brennkogel,14.23216,47.39837
442,9199,2017-03-13 12:21:00+00:00,1.0,0.0,3.0,Gaislachkogel - Rettenbachalm,10.97088,46.9572
443,9206,2017-03-15 11:30:00+00:00,4.0,0.0,2.0,Jochgrubenkopf,11.6096,47.09192
444,9207,2017-03-17 11:20:00+00:00,1.0,0.0,2.0,Hinterrendl,10.28338,47.11714
445,9208,2017-03-17 14:50:00+00:00,0.0,1.0,2.0,Kaminspitze,11.37185,47.312
446,9209,2017-03-25 10:55:00+00:00,0.0,0.0,2.0,Wanglspitze,11.78183,47.19172
447,9211,2017-03-30 08:37:00+00:00,0.0,0.0,2.0,Gaislachsee,10.97599,46.93198
448,9210,2017-03-30 11:25:00+00:00,0.0,0.0,2.0,Wildlahnertal,11.63226,47.06802
449,9212,2017-04-01 08:00:00+00:00,0.0,0.0,1.0,Seejöchl,11.26893,47.14635
450,9213,2017-04-08 09:30:00+00:00,0.0,1.0,3.0,VT- Vych. Zelezna brana,20.11186,49.16638
451,9214,2017-04-09 08:50:00+00:00,1.0,1.0,2.0,Bösenstein,14.40346,47.44282
452,9218,2017-04-20 08:00:00+00:00,0.0,0.0,3.0,Schindlerrinnen,10.21997,47.14966
453,9217,2017-04-20 09:55:00+00:00,0.0,0.0,3.0,Schindlerspitze,10.22025,47.14904
454,9216,2017-04-20 10:00:00+00:00,0.0,0.0,4.0,VT Velky Hang,20.19873,49.188
455,9219,2017-04-21 08:29:00+00:00,0.0,0.0,1.0,Kalkkögel/Malgrubenscharte,11.29367,47.17233
456,9215,2017-04-21 09:00:00+00:00,0.0,0.0,3.0,Wurmwand,13.56469,47.26932
457,9225,2017-04-21 12:00:00+00:00,0.0,0.0,3.0,Ischgl,10.21381,46.8988
458,9220,2017-04-22 09:41:00+00:00,1.0,0.0,2.0,Kegelkopf,10.54293,47.0945
459,9221,2017-04-22 10:25:00+00:00,0.0,0.0,1.0,Gaiskogel,11.0545,47.21533
460,9222,2017-04-22 10:41:00+00:00,0.0,1.0,3.0,Nasse Wand,10.683,46.87017
461,9224,2017-04-24 11:27:00+00:00,0.0,0.0,2.0,Jamtalferner,10.15894,46.85588
462,9229,2017-04-28 08:52:00+00:00,0.0,1.0,2.0,Stubaier Gletscher - Gamsgarten,11.14832,47.00499
463,9227,2017-04-29 09:00:00+00:00,0.0,0.0,3.0,Geierhaupt,14.63354,47.37679
464,9226,2017-04-29 09:38:00+00:00,0.0,0.0,3.0,Höferspitze / Hochtannberg,10.10709,47.27334
465,9234,2017-04-30 06:28:00+00:00,0.0,0.0,3.0,Oberstkogel,11.11155,47.13356
466,9235,2017-04-30 11:55:00+00:00,0.0,1.0,3.0,Wildspitze,10.86667,46.885
467,9240,2017-11-14 13:00:00+00:00,1.0,0.0,3.0,Titlis,8.41882,46.78959
468,9308,2017-11-22 08:42:00+00:00,0.0,0.0,2.0,Malý Závrat,20.1606,49.18662
469,9245,2017-11-28 08:15:00+00:00,0.0,0.0,3.0,Obertauern,13.5337,47.26494
470,9246,2017-12-02 13:25:00+00:00,0.0,0.0,2.0,Steissbachtal ,10.23256,47.14427
471,9247,2017-12-05 09:00:00+00:00,0.0,0.0,3.0,Fieberbrunn,12.54458,47.4429
472,9262,2017-12-06 10:00:00+00:00,0.0,0.0,2.0,"Leonsberg, Bad Ischl",13.56698,47.75781
473,9252,2017-12-06 10:12:00+00:00,0.0,0.0,2.0,Hafelekarspitze,11.39017,47.31283
474,9257,2017-12-06 10:15:00+00:00,0.0,1.0,3.0,"Klingspitz, Dienten",12.97076,47.34743
475,9256,2017-12-06 10:15:00+00:00,1.0,0.0,2.0,Zbojnícky spád,20.16927,49.18342
476,9260,2017-12-06 11:00:00+00:00,0.0,0.0,3.0,"Kollmannsegg, Dienten",13.03488,47.37605
477,9251,2017-12-06 11:48:00+00:00,0.0,0.0,3.0,Brechhorn,12.26733,47.37283
478,9261,2017-12-06 13:30:00+00:00,0.0,0.0,3.0,"Seekareck, Obertauern",13.53303,47.26433
479,9249,2017-12-06 13:54:00+00:00,0.0,0.0,3.0,Schneegrubenschartl,12.19017,47.325
480,9248,2017-12-06 13:58:00+00:00,0.0,1.0,3.0,Hochhöndlerspitze,12.54683,47.42517
481,9255,2017-12-06 15:15:00+00:00,0.0,0.0,3.0,Staffkogel,12.49217,47.38583
482,9258,2017-12-07 11:00:00+00:00,0.0,0.0,3.0,"Großer Schmiedinger, Niedernsill",12.67078,47.20196
483,9259,2017-12-09 10:00:00+00:00,0.0,0.0,3.0,"Brunnkopf, Maria Alm",12.87175,47.3713
484,9263,2017-12-10 08:00:00+00:00,1.0,0.0,3.0,"Anlauftal, Eisarena ",13.12785,47.06615
485,9264,2017-12-10 12:45:00+00:00,0.0,0.0,3.0,Fieberbrunn,12.55342,47.42057
486,9265,2017-12-10 13:00:00+00:00,1.0,0.0,3.0,Ovronnaz,7.14682,46.20596
487,9266,2017-12-13 11:20:00+00:00,1.0,0.0,3.0,Pezid,10.51673,47.02296
488,9277,2017-12-17 11:30:00+00:00,0.0,0.0,3.0,Reiterkarspitz,12.63117,46.662
489,9279,2017-12-19 11:08:00+00:00,0.0,0.0,3.0,Gabesitten,12.41867,46.81433
490,9280,2017-12-22 08:00:00+00:00,1.0,0.0,2.0,Scharnik,13.04417,46.79403
491,9278,2017-12-23 09:59:00+00:00,0.0,1.0,3.0,Hafelekar,11.38683,47.311
492,9281,2017-12-23 11:00:00+00:00,0.0,0.0,2.0,Mallnock,13.77212,46.87384
493,9276,2017-12-23 11:05:00+00:00,1.0,2.0,3.0,Meidspitz,7.66027,46.22745
494,9272,2017-12-23 12:00:00+00:00,0.0,0.0,3.0,Piz Chavalatsch,10.49847,46.61181
495,9290,2017-12-23 12:16:00+00:00,0.0,0.0,3.0,Muttekopfhütte,10.67133,47.26167
496,9274,2017-12-23 15:00:00+00:00,1.0,0.0,2.0,Glattwang,9.71385,46.88145
497,9291,2017-12-24 09:42:00+00:00,0.0,0.0,2.0,Engelkar,10.6715,47.27183
498,9275,2017-12-24 12:00:00+00:00,0.0,0.0,3.0,Heiligenblut,12.86645,47.05928
499,9273,2017-12-25 07:30:00+00:00,1.0,0.0,2.0,Hofathorn,7.94112,46.37304
500,9292,2017-12-25 13:05:00+00:00,0.0,0.0,2.0,Untere Seescharte,12.78417,46.91767
501,9284,2017-12-27 08:30:00+00:00,0.0,1.0,2.0,Vorderstoder - Loigistal,14.2123,47.6706
502,9293,2017-12-27 10:04:00+00:00,0.0,0.0,2.0,Glungezerhütte,11.51983,47.2125
503,9294,2017-12-27 11:56:00+00:00,0.0,1.0,2.0,Mittelleger,11.77407,47.23559
504,9311,2017-12-27 12:45:00+00:00,0.0,0.0,2.0,Rauber,12.47535,47.37966
505,9298,2017-12-28 09:01:00+00:00,0.0,2.0,3.0,Gedrechter,11.83483,47.26867
506,9296,2017-12-28 09:27:00+00:00,0.0,0.0,2.0,Rohnenspitz,10.46983,47.49238
507,9408,2017-12-29 09:20:00+00:00,0.0,1.0,3.0,Scharek Mölltaler Gletscher,13.0124,47.04031
508,9283,2017-12-29 09:26:00+00:00,0.0,1.0,3.0,"Hoher Ifen / ""Kellerloch""",10.11575,47.35439
509,9288,2017-12-29 10:00:00+00:00,0.0,1.0,3.0,Rauschkogel,15.37827,47.60906
510,9282,2017-12-29 12:45:00+00:00,1.0,1.0,3.0,Obertauern,13.52941,47.23934
511,9289,2017-12-30 21:16:00+00:00,0.0,1.0,3.0,"Nízke Tatry , Ďumbier",19.64776,48.93669
512,9306,2017-12-31 09:43:00+00:00,1.0,1.0,3.0,Pazolastock,8.66654,46.6478
513,9315,2017-12-31 16:00:00+00:00,1.0,0.0,3.0,Kandersteg,7.76506,46.51324
